waktu,tweet,sentiment
2021-08-16 05:45:34,"['astrazeneca', 'salah', 'cepat', 'pandemi', 'balik', 'sukses', 'astrazeneca', 'ilmuwan', 'carina', 'citra', 'dewi', 'joe', 'indra', 'rudiansyah']",positive
2021-08-16 05:44:19,"['alhamdulillah', 'astrazeneca', 'sehat', 'takut', 'sehat']",positive
2021-08-16 05:41:13,"['alhamdulillah', 'astrazeneca', 'sehat', 'takut', 'sehat', 'keluarga', 'masyarakat', 'dunia', 'bebas']",positive
2021-08-16 05:35:47,"['merdeka', 'polsek', 'tegineneng', 'polres', 'sawar', 'gerai', 'presisi', 'bakti', 'bhayangkara', 'negeri', 'tangguh', 'tumbuh']",positive
2021-08-16 05:26:09,"['manfaat', 'pandemi', 'momentum', 'baik', 'reformasi', 'sistem', 'sehat', 'bangun', 'produksi', 'dorong', 'kembang', 'industri', 'farmasi', 'kuat', 'kompetitif', 'tangguh', 'tumbuh']",positive
2021-08-16 05:22:49,"['slank', 'sandiaga', 'uno', 'pemuda', 'generasi', 'rebah', 'agen', 'ubah', 'tonton', 'jumat', 'wib', 'tv']",neutral
2021-08-16 05:18:16,"['alam', 'seru', 'layan', 'bagus', 'ketemu', 'teman', 'bendera', 'penting', 'bangkit', 'sehat']",positive
2021-08-16 05:17:01,"['alhamdulillah', 'warga', 'sadar', 'vaksin', 'sembuh', 'indonesia', 'laksana', 'stadion', 'wibawa', 'mukti', 'cikarang', 'bekas']",positive
2021-08-16 05:15:27,"['percaya', 'anti', 'satu', 'sadar']",negative
2021-08-16 05:10:23,"['ayo', 'nakes', 'mudah', 'tangan', 'pandemi', 'kuat']",positive
2021-08-16 05:08:38,"['slank', 'curhatan', 'kerja', 'pariwisata', 'menteri', 'sandiaga', 'tonton', 'jumat', 'wib', 'tv']",neutral
2021-08-16 05:08:36,"['datang', 'tahap', 'senin', 'siang', 'bandara', 'soekarno', 'hatta', 'kali', 'juta', 'dosis', 'sinovac']",neutral
2021-08-16 05:07:40,"['hidup', 'mari', 'mandiri', 'tolak', 'global', 'kandung', 'graphene', 'oxyde']",negative
2021-08-16 05:03:02,"['kurang', 'beban', 'nakes', 'mari', 'gotong', 'royong', 'satu', 'kuat']",positive
2021-08-16 05:01:51,"['semangat', 'yuk', 'gotong', 'royong', 'lawan', 'pandemi', 'prokes', 'dijalanin', 'masyarakat', 'insyaallah', 'bebas', 'pandemi']",positive
2021-08-16 04:59:02,"['suara', 'china', 'detik', 'china', 'selidik', 'gila', 'gila', 'impor']",negative
2021-08-16 04:58:01,"['slank', 'kembang', 'destinasi', 'wisata', 'prioritas', 'super', 'prioritas', 'tonton', 'jumat', 'wib', 'tv']",neutral
2021-08-16 04:57:29,"['daftar', 'ayo', 'lupa', 'warga', 'tulungagung', 'ikut', 'bangkit', 'syarat', 'lampir', 'rabu', 'agustus', 'klik', 'twibbon', 'foto', 'bangkit', 'tulungagung']",positive
2021-08-16 04:56:50,"['bang', 'impor', 'juta', 'kaya', 'kuota', 'khusus', 'sinovac', 'kaya', 'impor', 'selubung', 'gitu', 'samar', 'rapi', 'kerja', 'sih']",negative
2021-08-16 04:53:58,"['perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional']",positive
2021-08-16 04:52:25,"['slank', 'korelasi', 'maju', 'didik', 'daerah', 'pariwisata', 'tonton', 'jumat', 'wib', 'tv']",neutral
2021-08-16 04:51:13,"['moga', 'usaha', 'paman', 'aha', 'jadi', 'sehat', 'kuat', 'dukung']",positive
2021-08-16 04:48:20,"['merah', 'putih', 'kembang', 'negeri', 'harap', 'tengah', 'penuh', 'butuh']",neutral
2021-08-16 04:47:55,"['slank', 'vui', 'lovers', 'motivasi', 'anak', 'anak', 'lepas', 'trauma', 'bencana', 'aceh', 'tonton', 'jumat', 'wib', 'tv']",neutral
2021-08-16 04:42:33,"['jokowi', 'jamin', 'pasok', 'nasional', 'sedia', 'obat', 'sedia', 'rakyat']",neutral
2021-08-16 04:41:49,"['slank', 'arti', 'merdeka', 'slank', 'tonton', 'jumat', 'wib', 'tv']",neutral
2021-08-16 04:41:35,"['bantu', 'perintah', 'kembang', 'gedung', 'tinggi', 'gelar', 'massal', 'jenis', 'sinovac', 'astrazeneca']",neutral
2021-08-16 04:40:56,"['haru', 'liat', 'jrx']",neutral
2021-08-16 04:35:40,"['perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional', 'juang', 'tara', 'akses', 'bangsa']",positive
2021-08-16 04:34:52,"['negara', 'kaya', 'booster', 'tiga', 'booster', 'moderna', 'nakes', 'seleweng', 'jabat']",negative
2021-08-16 04:33:06,"['pidato', 'jokowi', 'gembira', 'dorong', 'produksi', 'moga', 'laksana', 'hasil', 'teliti', 'ahli', 'virus', 'bangsa', 'pribumi', 'hasil', 'teliti', 'bangsa', 'nama', 'khas']",positive
2021-08-16 04:30:57,"['ketua', 'dpr', 'ri', 'mulia', 'mohon', 'henti', 'kandung', 'graphene', 'oxide', 'racun', 'darah', 'terima', 'dorong', 'perintah', 'masyarakat', 'biar', 'masyarakat', 'pilih', 'mandat']",negative
2021-08-16 04:30:45,"['moderna', 'suntik', 'masyarakat', 'nonnakes', 'dosis', 'booster', 'dosis', 'tiga']",neutral
2021-08-16 04:28:58,"['jerman', 'suntik', 'juta', 'dosis', 'inggris', 'juta', 'dosis', 'agustus']",neutral
2021-08-16 04:28:58,"['brasil', 'suntik', 'juta', 'dosis', 'jepang', 'vaksin', 'juta', 'dosis']",neutral
2021-08-16 04:25:51,"['ngobrol', 'lomba', 'tahan', 'hidup', 'merdeka', 'tayang', 'besok', 'agustus', 'jam', 'sore']",neutral
2021-08-16 04:25:43,"['alhamdulillah', 'coronavac', 'dosis', 'luncur', 'tubuh', 'moga', 'sehat', 'si', 'minggat', 'negeri', 'amin', 'yuk', 'vaksin', 'sehat', 'pulih', 'ekonomi', 'bangkit', 'dirgahayu']",positive
2021-08-16 04:24:50,"['triliun', 'mana', 'kerja', 'bikin', 'dinasti', 'anak', 'menantu', 'kepala', 'daerah', 'gitu', 'kasih', 'percaya', 'amanah']",negative
2021-08-16 04:22:14,"['izin', 'presiden', 'solusi', 'kerja', 'migrasi', 'kerja', 'masuk', 'negara']",neutral
2021-08-16 04:20:08,"['peringkat', 'dasar', 'total', 'dosis', 'sunti', 'duduk', 'unggah', 'our', 'world', 'in', 'data']",neutral
2021-08-16 04:20:07,"['tempat', 'peringkat', 'negara', 'suntik', 'agustus']",neutral
2021-08-16 04:17:12,"['daerah', 'pencil', 'butuh', 'teman', 'kemaren', 'telepon', 'stok', 'daerah', 'habis', 'tolong', 'pimpin', 'negara', 'timbun']",negative
2021-08-16 04:14:41,"['sedia', 'program', 'jalan', 'perintah', 'salah', 'upaya']",positive
2021-08-16 04:12:18,"['perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional', 'juang', 'tara', 'akses']",positive
2021-08-16 04:09:16,"['perang', 'lawan', 'hasil', 'tidak', 'adil', 'akses', 'diplomasi', 'peran', 'aktif', 'laksana', 'tertib', 'dunia', 'dasar', 'merdeka', 'damai', 'abadi', 'adil', 'sosial']",positive
2021-08-16 04:09:16,"['hadir', 'acara', 'bersholawat', 'diam', 'habib', 'syech', 'bin', 'abdul', 'qodir', 'assegaf', 'menteri', 'ekonomi']",neutral
2021-08-16 04:07:56,"['hakekatnya', 'suntik', 'ktp', 'warga']",neutral
2021-08-16 04:06:42,"['yup', 'hasil']",neutral
2021-08-16 04:05:41,"['kaya', 'gin', 'ayo', 'biar', 'cepat', 'aktivitas']",positive
2021-08-16 04:05:27,"['presiden', 'jokowi', 'muka', 'betapa', 'berat', 'juang', 'rebut', 'bantu', 'lawan', 'hoax', 'fitnah', 'juang', 'selamat', 'rakyat', 'pandemi']",positive
2021-08-16 04:05:25,"['gera', 'cepat', 'bentuk', 'imunitas', 'tubuh', 'masyarakat', 'perintah', 'upaya', 'perata', 'daerah']",positive
2021-08-16 04:04:21,"['oh', 'iya', 'perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional', 'juang', 'tara', 'akses', 'bangsa']",positive
2021-08-16 04:03:07,"['brazil', 'suntik', 'juta', 'dosis', 'jepang', 'vaksin', 'juta', 'dosis', 'jerman', 'suntik', 'juta', 'dosis']",neutral
2021-08-16 04:03:05,"['suntik', 'juta', 'dosis', 'dasar', 'data', 'grafik', 'kutip', 'our', 'world', 'in', 'data', 'dasar', 'grafik']",neutral
2021-08-16 04:03:04,"['tempat', 'peringkat', 'negara', 'suntik', 'agustus', 'peringkat', 'dasar', 'total', 'dosis']",neutral
2021-08-16 04:02:47,"['jenis', 'tahu', 'masyarakat']",neutral
2021-08-16 04:01:00,"['pandemi', 'perintah', 'usaha', 'keras', 'sedia', 'aman', 'rakyat', 'mudah', 'akses', 'rakyat']",positive
2021-08-16 03:52:27,"['presiden', 'joko', 'widodo', 'jokowi', 'pandemi', 'api', 'bakar']",neutral
2021-08-16 03:51:34,"['suruh', 'orang', 'tua', 'susah', 'pengaruh', 'berita', 'hoax', 'grup', 'wa', 'keluarga', 'bilang', 'microchip', 'bilang', 'secaggih', 'boro', 'microchip', 'sinyal', 'suka', 'harga', 'kuota', 'mahal']",negative
2021-08-16 03:47:48,"['sumpah', 'birokrasi', 'banget', 'baik', 'kemarin', 'urus', 'dokumen', 'web', 'tulis', 'butuh', 'fotocopy', 'ktp', 'banner', 'lokasi', 'tulis', 'butuh', 'eh', 'butuh', 'lanjur', 'panik', 'tau', 'zaman', 'canggih', 'ngapain', 'sih', 'ngeribetin', 'fotocopy', 'print']",negative
2021-08-16 03:41:57,"['sebenernya', 'bikin', 'politik', 'wujud']",negative
2021-08-16 03:41:53,"['perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional', 'juang', 'tara', 'akses', 'bangsa']",positive
2021-08-16 03:40:50,"['carina', 'joe', 'teliti', 'bioteknologi', 'diaspora', 'salah', 'milik', 'hak', 'paten']",neutral
2021-08-16 03:40:40,"['target', 'tambah', 'bijak', 'paksa', 'wajib', 'sertifikat', 'sisa', 'gimana', 'anggap', 'wni']",negative
2021-08-16 03:40:07,"['syukur', 'tinggal', 'mana', 'perintah', 'upaya', 'bantu', 'masyarakat', 'bansos', 'tunai', 'paket', 'kuota', 'ajar', 'guru', 'gratis', 'biaya', 'pcr', 'kemarin', 'turun', 'sesuai', 'instruksi', 'presiden']",positive
2021-08-16 03:36:30,"['alas', 'pakai', 'baju', 'baduy', 'biar', 'bebas', 'suku', 'baduy', 'kabar', 'bebas']",neutral
2021-08-16 03:36:28,"['moga', 'masyarakat', 'biar', 'ibadah', 'tanah', 'suci', 'wujud', 'bela', 'negara']",positive
2021-08-16 03:35:00,"['badan', 'awas', 'obat', 'makan', 'jamin', 'aman', 'khasiat', 'mutu', 'badan', 'pom', 'uji', 'kaji', 'masuk']",positive
2021-08-16 03:34:03,"['juang', 'tara', 'bangsa', 'jokowi', 'kapasitas', 'respon', 'hadap', 'tidak', 'pasti', 'bidang', 'sehat', 'bidang', 'kokoh', 'salah', 'satu', 'layan', 'sehat']",positive
2021-08-16 03:31:41,"['pandemi', 'cepat', 'kembang', 'industri', 'farmasi', 'negeri', 'kembang', 'merahputih', 'oksigen', 'sehat', 'tangguh', 'tumbuh']",positive
2021-08-16 03:31:40,"['mandiri', 'industri', 'obat', 'alat', 'alat', 'sehat', 'lemah', 'serius', 'pecah', 'tangan']",neutral
2021-08-16 03:30:44,"['juang', 'tidak', 'adil', 'akses', 'dunia']",positive
2021-08-16 03:30:21,"['langsung', 'meja', 'bareng', 'tugas', 'tugas', 'tunggu', 'menit', 'selesai', 'langsung', 'terupdate', 'sempet', 'skeptis', 'sih', 'langsung', 'optimis']",neutral
2021-08-16 03:29:21,"['perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional']",positive
2021-08-16 03:27:54,"['dian', 'aman', 'moga', 'rata', 'masyarakat', 'pelosok', 'tara', 'sehat', 'pandemi', 'rasa', 'lapis', 'masyarakat']",positive
2021-08-16 03:26:59,"['jamaah', 'umrah', 'kena', 'syarat', 'kait', 'karantina']",neutral
2021-08-16 03:25:38,"['keseatraan', 'sinovac', 'terima', 'beberapa', 'negara', 'imbas', 'kerja', 'imigran', 'akibat']",negative
2021-08-16 03:23:54,"['dukung', 'adil', 'tara', 'akses']",positive
2021-08-16 03:22:24,"['banget', 'bijak', 'beda', 'sulit', 'bijak', 'kaya', 'bikin', 'mati', 'usaha', 'sektor', 'umkm']",negative
2021-08-16 03:20:17,"['juang', 'tara', 'akses', 'dunia']",positive
2021-08-16 03:19:10,"['brazil', 'suntik', 'juta', 'dosis', 'jepang', 'vaksin', 'juta', 'dosis', 'jerman', 'suntik', 'juta', 'dosis']",neutral
2021-08-16 03:19:09,"['juang', 'tara']",positive
2021-08-16 03:18:54,"['jokowi', 'pidato', 'api', 'terang', 'patuh', 'sehat', 'sektor', 'pusat', 'warga', 'sehat']",positive
2021-08-16 03:18:44,"['perintah', 'aman', 'nasional', 'tara', 'akses', 'beri', 'cepat', 'rata', 'masyarakat', 'kuat', 'hadap', 'pandemi']",positive
2021-08-16 03:17:27,"['perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional', 'juang', 'tara', 'akses', 'bangsa']",positive
2021-08-16 03:17:09,"['presiden', 'joko', 'widodo', 'juang', 'tara', 'akses', 'bangsa']",positive
2021-08-16 03:17:04,"['brazil', 'suntik', 'juta', 'dosis', 'jepang', 'vaksin', 'juta', 'dosis', 'jerman', 'suntik', 'juta', 'dosis', 'inggris', 'juta', 'dosis']",neutral
2021-08-16 03:17:02,"['suntik', 'juta', 'dosis', 'dasar', 'data', 'grafik', 'kutip', 'our', 'world', 'in', 'data', 'dasar', 'grafik', 'china', 'tempat', 'urut', 'negara', 'suntik', 'tinggi']",neutral
2021-08-16 03:17:01,"['tempat', 'peringkat', 'negara', 'suntik', 'agustus', 'peringkat', 'dasar', 'total', 'dosis', 'sunti', 'duduk']",neutral
2021-08-16 03:13:09,"['sedia', 'limpah', 'masyarakat', 'kerja', 'keras', 'perintah', 'dukung', 'masyarakat']",positive
2021-08-16 03:13:06,"['ayo', 'capai', 'herd', 'immunity', 'wujud', 'bela', 'negara']",positive
2021-08-16 03:11:55,"['pandemi', 'mana', 'patuh', 'prokes', 'pakai', 'masker', 'guys', 'oh', 'iya', 'lupa', 'dengar', 'presiden', 'anjur', 'jaga', 'prokes']",positive
2021-08-16 03:11:43,['tinggal'],neutral
2021-08-16 03:07:01,"['kali', 'bahas', 'putar', 'tangan', 'pandemi', 'presiden', 'bilang', 'salah', 'satu', 'kait', 'mandiri', 'industri', 'obat', 'alat', 'sehat', 'loh', 'guys', 'presiden', 'peduli', 'sehat', 'gak']",neutral
2021-08-16 03:06:56,"['akademisi', 'cari', 'makan', 'paham', 'imunitas', 'alamiah', 'hebat', 'ketimbang', 'imun', 'buat', 'diam', 'takut', 'pecat', 'rektor', 'lacur', 'intelektual', 'kasih', 'makan', 'keluarga', 'hasil', 'lacur', 'kasihan']",negative
2021-08-16 03:06:32,"['sempat', 'yuk', 'kartu', 'cetak', 'manipulasi', 'canda', 'kartu']",negative
2021-08-16 03:05:26,"['aman', 'halal', 'uji', 'ragu', 'jujur', 'bilang', 'kait', 'sakit', 'bawa', 'milik', 'kontraindikasi', 'vaksin']",positive
2021-08-16 03:05:17,"['perintah', 'usaha', 'herd', 'immunity', 'capai']",positive
2021-08-16 03:01:47,"['perang', 'lawan', 'hasil', 'tidak', 'adil', 'akses', 'diplomasi', 'dunia', 'peran', 'aktif', 'laksana', 'tertib', 'dunia']",positive
2021-08-16 03:00:27,"['jokowi', 'upaya', 'perintah', 'aman', 'pasok', 'butuh', 'nasional', 'juang', 'tara', 'akses', 'bangsa']",positive
2021-08-16 02:59:49,"['ayo', 'ayo', 'jokowi', 'mandiri', 'industri', 'obat', 'alat', 'sehat', 'lemah', 'klik', 'baca']",neutral
2021-08-16 02:56:46,"['who', 'rekomendasi', 'kait', 'kombinasi', 'merek', 'beda', 'hamil', 'trimester', 'komunikasi', 'dokter', 'bidan', 'rawat', 'astrazeneca', 'rekomendasi', 'hamil']",neutral
2021-08-16 02:55:43,"['moga', 'jrx', 'booster', 'warga', 'mantap', 'blih', 'lupa', 'maju', 'hebat']",positive
2021-08-16 02:55:39,"['perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional', 'juang', 'tara', 'akses', 'bangsa', 'tangguh', 'tumbuh']",positive
2021-08-16 02:55:21,['bangkit'],positive
2021-08-16 02:50:03,"['perintah', 'bekerjasama', 'aman', 'nasional', 'tara', 'aksen', 'rata', 'kuat']",positive
2021-08-16 02:47:55,"['bantu', 'sedia', 'akses', 'seluruh', 'negeri', 'bukti', 'peran', 'aktif']",positive
2021-08-16 02:47:20,"['ayo', 'syarat', 'laksana', 'ibadah', 'haji']",positive
2021-08-16 02:45:31,"['barusan', 'anter', 'anak', 'kantor', 'rw', 'pakai', 'domisili', 'domisila', 'allah', 'sehat', 'selamat', 'virus', 'repot', 'tau', 'bikin', 'domisili', 'pakai', 'duit', 'mohon', 'maaf', 'nih', 'realitanya', 'surat', 'pakai', 'salam', 'tempel']",negative
2021-08-16 02:44:01,"['perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional', 'juang', 'tara', 'akses']",positive
2021-08-16 02:43:53,"['sektor', 'ekonomi', 'sektor', 'alami', 'maju', 'transportasi', 'konektivitas', 'distribusi', 'produk', 'apa', 'sehat', 'rata', 'seluruh']",positive
2021-08-16 02:40:18,"['perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional', 'juang', 'tara', 'akses', 'bangsa']",positive
2021-08-16 02:37:07,"['perintah', 'keras', 'kerah', 'sumber', 'daya', 'aman', 'pasok', 'butuh', 'nasional', 'juang', 'tara', 'akses', 'bangsa']",positive
2021-08-16 02:35:37,"['ayo', 'disiplin', 'prokes', 'cipta', 'herd', 'immunity', 'rakyat', 'ibadah', 'haji', 'umroh']",positive
2021-08-16 02:33:16,"['perang', 'menang', 'lawan', 'adil', 'akses', 'rata', 'mari', 'sukses', 'kalah', 'pandemi']",positive
2021-08-16 02:32:45,"['pandemi', 'picu', 'kembang', 'sehat', 'merah', 'putih', 'sedia', 'obat', 'obat', 'bantu', 'sedia', 'akses', 'negeri', 'bukti', 'peran', 'aktif']",positive
2021-08-16 02:31:44,"['juta', 'duduk', 'negara', 'suntik']",neutral
2021-08-16 02:31:18,"['perintah', 'upaya', 'sedia', 'masyarakat', 'herd', 'immunity', 'bentuk']",positive
2021-08-16 02:30:39,"['juang', 'tara', 'akses', 'bangsa', 'peran', 'aktif', 'laksana', 'tertib', 'dunia']",positive
2021-08-16 02:30:27,"['tara', 'akses', 'bangsa', 'juang', 'diplomasi', 'tunjuk', 'dunia', 'peran', 'aktif']",positive
2021-08-16 02:27:31,"['aparat', 'aman', 'tindak', 'provokator', 'sebar', 'isu', 'hoax', 'rasa', 'masyarakat']",positive
2021-08-16 02:26:56,"['tanda', 'tanda', 'pandemi', 'jrx']",neutral
2021-08-16 02:25:46,"['tolong', 'perintah', 'menkes', 'harga', 'pcr', 'dekat', 'harga', 'india', 'ribu', 'sila', 'baca', 'via', 'negara', 'hadir', 'harga', 'kompetitif', 'tunjuk', 'panglima', 'tinggi', 'kendali']",neutral
2021-08-16 02:24:52,"['agustus', 'beda', 'lomba', 'panjat', 'pinang', 'tarik', 'tambang', 'balap', 'karung', 'lomba', 'panjat', 'sosial', 'tarik', 'ulur', 'asa', 'balap', 'balap', 'pamer', 'bantu', 'dirgahayu']",neutral
2021-08-16 02:21:56,"['wujud', 'bela', 'negara']",positive
2021-08-16 02:18:47,"['ajar', 'anak', 'umur']",neutral
2021-08-16 02:16:45,"['tolong', 'perintah', 'menkes', 'harga', 'pcr', 'dekat', 'harga', 'india', 'ribu', 'sila', 'baca']",neutral
2021-08-16 02:13:53,['ayo'],positive
2021-08-16 02:08:21,"['ayo', 'capai', 'herd', 'immunity', 'laksana', 'ibadah', 'haji', 'umrah']",positive
2021-08-16 02:08:16,['gerai'],neutral
2021-08-16 02:08:15,"['perintah', 'jamin', 'uji', 'kaji', 'masuk']",positive
2021-08-16 02:07:29,"['ayo', 'capai', 'imunitas', 'jalan', 'ibadah', 'haji']",positive
2021-08-16 02:06:29,"['telat', 'instruksi', 'menkes', 'harga', 'dekat', 'india', 'yabg', 'ribu', 'sila', 'baca', 'via', 'negara', 'hadir', 'harga', 'kompetitif', 'tunjuk', 'panglima', 'tinggi', 'kendali']",neutral
2021-08-16 02:05:56,"['varian', 'lambda', 'tunjuk', 'taring', 'dunia', 'perang']",neutral
2021-08-16 02:04:25,"['disiplin', 'prokes', 'cipta', 'herd', 'immunity', 'rakyat', 'ibadah', 'haji', 'umroh']",positive
2021-08-16 02:03:42,"['jelang', 'hut', 'merdeka', 'republik', 'proses', 'jakarta', 'masuk', 'zona', 'hijau', 'ugd', 'rumah', 'sakit', 'kurang', 'drastis', 'jerinx', 'sedia']",neutral
2021-08-16 02:01:36,"['dukung', 'cepat', 'anak', 'ajar', 'generasi', 'muda', 'sehat', 'aman', 'halal']",positive
2021-08-16 01:59:31,"['tenaga', 'sehat', 'booster', 'moderna', 'harap', 'kecil', 'infeksi', 'virus']",neutral
2021-08-16 01:59:21,"['doa', 'anies', 'pimpin', 'belakang', 'anies', 'salah', 'satu', 'jaga', 'sehat']",neutral
2021-08-16 01:57:05,"['arab', 'saudi', 'putus', 'izin', 'sinovac', 'jamaah', 'umroh']",neutral
2021-08-16 01:46:05,"['ayo', 'ayo', 'dukung', 'buat']",positive
2021-08-16 01:39:04,"['bikin', 'ktp', 'pakai', 'sertifakat', 'trivia', 'ir', 'soekarno', 'presiden', 'proklamator']",neutral
2021-08-16 01:32:10,"['herd', 'immunity', 'butuh', 'efikasi', 'durasi', 'imunitas', 'tahan', 'efikasi']",neutral
2021-08-16 01:29:02,"['presiden', 'target', 'herd', 'immunity', 'agustus', 'wajar', 'pasok', 'istimewa', 'wilayah']",neutral
2021-08-16 01:26:40,"['gratis', 'negara', 'siap', 'pcr', 'gratis', 'faskes', 'nakes', 'bantu', 'perintah']",positive
2021-08-16 01:13:30,"['kpd', 'konsentrasi', 'massifkan', 'jawa', 'bal', 'rakyat', 'sabang', 'merauke', 'ribu', 'pulau', 'contoh', 'antri', 'vs', 'kasihan', 'rakyat', 'antusias', 'layan']",negative
2021-08-16 01:07:46,"['ayo', 'lawan']",positive
2021-08-16 01:07:27,"['inggris', 'populasi', 'kaya', 'gitu', 'provinsi', 'kaya', 'dki', 'jakarta', 'bal', 'doang', 'sempurna', 'ikhtiar', 'manusia', 'sempurna']",neutral
2021-08-16 01:00:00,"['carina', 'joe', 'teliti', 'bioteknologi', 'diaspora', 'salah', 'milik', 'hak', 'paten', 'astrazeneca']",neutral
2021-08-16 00:57:58,"['ambigu', 'pantesan', 'lu', 'goblok', 'lu', 'tau', 'angka']",negative
2021-08-16 00:54:48,"['video', 'tolol', 'bilang', 'duduk', 'imigran', 'orang', 'tinggal', 'tanah', 'tuan', 'urus', 'administratif', 'china', 'klaim', 'china']",negative
2021-08-16 00:48:03,"['tuju', 'who', 'bukti', 'aman', 'efektif', 'lindung', 'terima']",positive
2021-08-16 00:46:15,"['motivasi', 'warga', 'vaksin', 'polsek', 'kebon', 'jeruk', 'bagi', 'sembako', 'gerai', 'merdeka', 'poldametrojaya', 'jakbar']",neutral
2021-08-16 00:45:19,"['ayo', 'semangat', 'agustus', 'usir', 'hancur', 'jajah', 'si', 'prokes', 'konsisten']",positive
2021-08-16 00:39:58,"['masuk', 'kartu']",neutral
2021-08-16 00:32:48,"['motivasi', 'warga', 'vaksin', 'kapolsek', 'bagi', 'sembako', 'gerai', 'merdeka', 'rw', 'kebon', 'jeruk', 'jakbar', 'poldametrojaya', 'jakbar']",neutral
2021-08-16 00:27:57,"['halo', 'jb', 'tuh', 'geopolitik', 'negara', 'kayak', 'less', 'privileged', 'dar', 'perintah', 'data', 'prioritas', 'kasih']",negative
2021-08-16 00:26:52,"['gimana', 'suruh', 'marah', 'marah', 'percaya', 'konspirasi', 'ken', 'kaya', 'negara', 'kerumun', 'sisi', 'perintah', 'plinplan', 'cocok']",negative
2021-08-16 00:24:16,"['pagi', 'juta', 'warga', 'dosis', 'jakarta', 'lampau', 'target', 'juta', 'orang']",neutral
2021-08-16 00:23:13,"['salut', 'teman', 'disabilitas', 'tahu', 'guys', 'target']",positive
2021-08-16 00:23:10,"['biasa', 'orang', 'pakai', 'nasi', 'pakai', 'nasi']",neutral
2021-08-16 00:22:56,"['era', 'negara', 'hak', 'warga', 'kecuali', 'kaum', 'difabel', 'odgj']",positive
2021-08-14 08:00:01,"['lupa', 'denga', 'bantu', 'juang', 'nakes', 'moga', 'normal']",positive
2021-08-13 03:00:00,"['sedia', 'program', 'jalan', 'perintah', 'salah', 'upaya', 'putus', 'rantai', 'sebar', 'infeksi', 'virus', 'tekan', 'angka', 'tingkat']",positive
2021-08-14 11:35:10,"['ayo', 'bareng', 'cepat', 'pulih']",positive
2021-08-12 13:52:58,"['kabar', 'orang', 'tua', 'anak', 'usia', 'moderna', 'anak', 'bukti', 'efektif', 'aman', 'muncul', 'antibodi', 'moga', 'beri', 'moderna', 'anak']",positive
2021-08-14 11:38:24,"['ayo', 'nakes', 'mudah', 'tangan', 'pandemi']",positive
2021-08-14 14:02:00,"['ayo', 'tingkat', 'peduli', 'manusia', 'takut']",positive
2021-08-15 01:03:40,"['salut', 'teman', 'disabilitas', 'tahu', 'guys', 'target', 'sandang', 'disabilitas', 'juta', 'orang', 'difabel', 'puluh', 'juta', 'orang']",positive
2021-08-15 01:37:38,"['era', 'negara', 'hak', 'warga', 'kecuali', 'kaum', 'difabel', 'odgj', 'terima', 'kasih', 'presiden', 'raja', 'uae', 'hibah', 'sinofarm', 'pulih']",positive
2021-08-15 09:03:15,"['kaya', 'gin', 'ayo', 'biar', 'cepat', 'aktivitas']",positive
2021-08-15 01:47:01,"['semangat', 'perintah', 'pusat', 'daerah', 'rawan', 'masyarakat', 'perata', 'program', 'kalang', 'gencar', 'kecuali', 'sandang', 'disabilitas', 'moga', 'pulih', 'ayo']",positive
2021-08-15 16:14:46,"['alhamdulillah', 'tuntas', 'vaksinasi', 'warga', 'negara', 'sehat', 'otomatis', 'sehat', 'bebas', 'takut', 'abai', 'kelompok', 'gagal', 'upaya', 'perintah', 'lindung', 'warga', 'negara', 'virus', 'ok']",positive
2021-08-15 16:21:22,"['acung', 'jempol', 'sedia', 'sulit', 'rintang', 'jalan', 'baik', 'segi', 'logistik', 'mudah', 'akses']",positive
2021-08-16 00:22:56,"['sekolah', 'sd', 'guru', 'guna', 'anak', 'anak', 'murid', 'biar', 'angkot', 'mall', 'sekolah']",neutral
2021-08-16 00:22:56,"['hadir', 'acara', 'bersholawat', 'diam', 'habib', 'syech', 'bin', 'abdul', 'qodir', 'assegaf', 'menteri', 'ekonomi', 'hrt', 'mohon', 'bantu', 'ulama', 'bantu', 'sosialisasi']",neutral
2021-08-15 13:23:54,"['mohon', 'pimpin', 'staf', 'karyawan', 'terima', 'kasih', 'urgent']",neutral
2021-08-15 09:49:38,"['sambut', 'hut', 'republik', 'pkb', 'ada', 'bangkit', 'dosis', 'liat', 'flyer', 'yuk', 'terang', 'pkb']",neutral
2021-08-16 00:21:34,"['masuk', 'ibadah', 'politis', 'pks', 'perintah', 'asbun']",negative
